date,equity,benchmark_equity,drawdown,state
2012-03-29,356988.79,41380.02,-0.0291,ON
2012-03-30,361418.54,41551.18,-0.017,ON
2012-04-02,369349.48,41855.11,0.0,ON
2012-04-03,364818.98,41683.98,-0.0123,ON
2012-04-04,353971.41,41270.83,-0.0416,ON
2012-04-05,353440.04,41250.18,-0.0431,ON
2012-04-09,341531.26,40786.89,-0.0753,ON
2012-04-10,324333.54,40102.28,-0.1219,ON
2012-04-11,332209.74,40426.9,-0.1006,ON
2012-04-12,345230.8,40955.08,-0.0653,ON
2012-04-13,332918.46,40468.21,-0.0986,ON
2012-04-16,332263.01,40441.65,-0.1004,ON
2012-04-17,347027.51,41040.67,-0.0604,ON
2012-04-18,343509.28,40901.98,-0.07,ON
2012-04-19,336892.2,40639.35,-0.0879,ON
2012-04-20,338580.37,40707.23,-0.0833,ON
2012-04-23,330038.76,40364.91,-0.1064,ON
2012-04-24,333803.1,40518.38,-0.0962,ON
2012-04-25,347513.74,41073.13,-0.0591,ON
2012-04-26,354779.22,41359.36,-0.0394,ON
2012-04-27,356525.62,41427.23,-0.0347,ON
2012-04-30,352564.27,41273.8,-0.0454,ON
2012-05-01,359142.88,41530.51,-0.0276,ON
2012-05-02,355927.68,41406.58,-0.0363,ON
2012-05-03,347785.42,41090.84,-0.0584,ON
2012-05-04,330927.13,40426.9,-0.104,ON
2012-05-07,331651.14,40456.38,-0.1021,ON
2012-05-08,327659.93,40294.09,-0.1129,ON
2012-05-09,321829.26,40055.08,-0.1287,ON
2012-05-10,323821.04,40137.72,-0.1233,ON
2012-05-11,320892.66,40016.73,-0.1312,ON
2012-05-14,310244.28,39574.09,-0.16,ON
2012-05-15,304900.49,39346.88,-0.1745,ON
2012-05-16,301401.48,39196.36,-0.184,ON
2012-05-17,287991.31,38615.05,-0.2203,ON
2012-05-18,280596.8,38284.55,-0.2403,ON
2012-05-21,295065.75,38942.6,-0.2011,ON
2012-05-22,296608.61,39010.47,-0.1969,ON
2012-05-23,297079.94,39031.14,-0.1957,ON
2012-05-24,298831.58,39107.85,-0.1909,ON
2012-05-25,295922.96,38980.97,-0.1988,ON
2012-05-29,306675.7,39453.11,-0.1697,ON
2012-05-30,293325.93,38880.63,-0.2058,ON
2012-05-31,291388.89,38795.05,-0.2111,ON
2012-06-01,269380.36,37818.32,-0.2707,ON
2012-06-04,269001.98,37800.62,-0.2717,ON
2012-06-05,275112.71,38086.85,-0.2551,ON
2012-06-06,293656.79,38942.6,-0.2049,ON
2012-06-07,294191.04,38966.21,-0.2035,ON
2012-06-08,301208.58,39276.04,-0.1845,ON
2012-06-11,289735.25,38777.36,-0.2156,ON
2012-06-12,299722.88,39222.93,-0.1885,ON
2012-06-13,293972.96,38972.11,-0.2041,ON
2012-06-14,303321.77,39385.23,-0.1788,ON
2012-06-15,312628.07,39788.03,-0.1536,ON
2012-06-18,314446.13,39865.16,-0.1486,ON
2012-06-19,323570.61,40250.76,-0.1239,ON
2012-06-20,321997.01,40185.51,-0.1282,ON
2012-06-21,300321.42,39283.8,-0.1869,ON
2012-06-22,307260.29,39586.34,-0.1681,ON
2012-06-25,292479.83,38951.59,-0.2081,ON
2012-06-26,296889.48,39147.34,-0.1962,ON
2012-06-27,304920.33,39500.32,-0.1744,ON
2012-06-28,302309.92,39387.6,-0.1815,ON
2012-06-29,324916.76,40369.41,-0.1203,ON
2012-07-02,327853.08,40491.02,-0.1123,ON
2012-07-03,334337.53,40757.97,-0.0948,ON
2012-07-05,329811.81,40574.06,-0.107,ON
2012-07-06,320408.82,40188.47,-0.1325,ON
2012-07-09,319202.85,40138.05,-0.1358,ON
2012-07-10,310852.14,39788.03,-0.1584,ON
2012-07-11,310991.51,39793.98,-0.158,ON
2012-07-12,306470.78,39601.16,-0.1702,ON
2012-07-13,321896.77,40265.59,-0.1285,ON
2012-07-16,319620.27,40170.67,-0.1346,ON
2012-07-17,326204.59,40446.51,-0.1168,ON
2012-07-18,333453.31,40746.1,-0.0972,ON
2012-07-19,336074.79,40852.88,-0.0901,ON
2012-07-20,326851.35,40479.15,-0.1151,ON
2012-07-23,316935.71,40069.81,-0.1419,ON
2012-07-24,308771.15,39725.73,-0.164,ON
2012-07-25,308979.13,39734.65,-0.1635,ON
2012-07-26,324270.84,40390.16,-0.122,ON
2012-07-27,342202.87,41134.68,-0.0735,ON
2012-07-30,342202.87,41134.68,-0.0735,ON
2012-07-31,335021.95,40846.95,-0.0929,ON
2012-08-01,334146.61,40811.37,-0.0953,ON
2012-08-02,327224.56,40529.56,-0.1141,ON
2012-08-03,346694.63,41333.41,-0.0613,ON
2012-08-06,348709.87,41413.49,-0.0559,ON
2012-08-07,353954.81,41621.13,-0.0417,ON
2012-08-08,355241.18,41671.55,-0.0382,ON
2012-08-09,356151.58,41707.15,-0.0357,ON
2012-08-10,357899.31,41775.37,-0.031,ON
2012-08-13,357365.5,41754.6,-0.0324,ON
2012-08-14,357517.74,41760.53,-0.032,ON
2012-08-15,358736.8,41807.99,-0.0287,ON
2012-08-16,366677.41,42116.47,-0.0072,ON
2012-08-17,368149.58,42172.83,-0.0032,ON
2012-08-20,368227.07,42175.79,-0.003,ON
2012-08-21,364886.04,42048.23,-0.0121,ON
2012-08-22,365350.01,42066.05,-0.0108,ON
2012-08-23,356384.51,41721.96,-0.0351,ON
2012-08-24,362845.75,41974.1,-0.0176,ON
2012-08-27,363076.24,41982.99,-0.017,ON
2012-08-28,361998.69,41941.45,-0.0199,ON
2012-08-29,362843.97,41974.1,-0.0176,ON
2012-08-30,354997.78,41671.55,-0.0389,ON
2012-08-31,360076.78,41870.28,-0.0251,ON
2012-09-04,359081.81,41831.72,-0.0278,ON
2012-09-05,358165.47,41796.13,-0.0303,ON
2012-09-06,379974.02,42644.45,0.0,ON
2012-09-07,384414.32,42810.56,0.0,ON
2012-09-10,377862.25,42567.33,-0.017,ON
2012-09-11,381021.4,42685.96,-0.0088,ON
2012-09-12,384834.06,42828.34,0.0,ON
2012-09-13,402424.92,43480.91,0.0,ON
2012-09-14,407777.54,43673.69,0.0,ON
2012-09-17,403623.51,43525.38,-0.0102,ON
2012-09-18,402634.06,43489.82,-0.0126,ON
2012-09-19,403292.38,43513.52,-0.011,ON
2012-09-20,403375.13,43516.5,-0.0108,ON
2012-09-21,402869.39,43498.31,-0.012,ON
2012-09-24,401046.61,43432.71,-0.0165,ON
2012-09-25,388242.7,42970.49,-0.0479,ON
2012-09-26,381695.51,42728.95,-0.064,ON
2012-09-27,392483.76,43131.51,-0.0375,ON
2012-09-28,387029.76,42931.72,-0.0509,ON
2012-10-01,390094.59,43045.05,-0.0434,ON
2012-10-02,391310.44,43089.77,-0.0404,ON
2012-10-03,396103.91,43265.71,-0.0286,ON
2012-10-04,404621.55,43575.84,-0.0077,ON
2012-10-05,404704.61,43578.82,-0.0075,ON
2012-10-08,400550.45,43429.71,-0.0177,ON
2012-10-09,388669.51,43000.31,-0.0469,ON
2012-10-10,381230.03,42725.96,-0.0651,ON
2012-10-11,381868.72,42749.82,-0.0635,ON
2012-10-12,378113.2,42609.68,-0.0727,ON
2012-10-15,387559.8,42964.52,-0.0496,ON
2012-10-16,399341.81,43399.9,-0.0207,ON
2012-10-17,404774.32,43596.7,-0.0074,ON
2012-10-18,401618.35,43483.4,-0.0151,ON
2012-10-19,381540.24,42758.78,-0.0643,ON
2012-10-22,381699.88,42764.74,-0.064,ON
2012-10-23,365809.82,42171.31,-0.1029,ON
2012-10-24,362706.13,42052.04,-0.1105,ON
2012-10-25,365869.37,42174.29,-0.1028,ON
2012-10-26,365249.14,42150.46,-0.1043,ON
2012-10-31,365249.14,42150.46,-0.1043,ON
2012-11-01,376721.63,42591.78,-0.0762,ON
2012-11-02,366672.42,42213.06,-0.1008,ON
2012-11-05,368926.23,42299.55,-0.0953,ON
2012-11-06,377587.39,42630.57,-0.074,ON
2012-11-07,351914.38,41664.38,-0.137,ON
2012-11-08,339219.99,41163.41,-0.1681,ON
2012-11-09,340104.88,41199.2,-0.166,ON
2012-11-12,340917.04,41231.99,-0.164,ON
2012-11-13,337366.53,41088.86,-0.1727,ON
2012-11-14,323704.47,40534.21,-0.2062,ON
2012-11-15,322061.2,40465.62,-0.2102,ON
2012-11-16,326831.43,40665.4,-0.1985,ON
2012-11-19,346675.94,41488.44,-0.1498,ON
2012-11-20,347124.28,41506.33,-0.1487,ON
2012-11-21,349069.75,41583.87,-0.144,ON
2012-11-23,363338.27,42150.46,-0.109,ON
2012-11-26,361024.46,42060.99,-0.1147,ON
2012-11-27,355495.81,41846.28,-0.1282,ON
2012-11-28,364083.62,42183.25,-0.1072,ON
2012-11-29,369179.34,42380.05,-0.0947,ON
2012-11-30,369413.42,42389.0,-0.0941,ON
2012-12-03,363955.61,42180.25,-0.1075,ON
2012-12-04,362412.26,42120.63,-0.1113,ON
2012-12-05,364337.12,42195.2,-0.1065,ON
2012-12-06,368044.63,42338.32,-0.0974,ON
2012-12-07,371388.69,42466.55,-0.0892,ON
2012-12-10,371857.63,42484.43,-0.0881,ON
2012-12-11,379453.01,42773.68,-0.0695,ON
2012-12-12,380008.74,42794.56,-0.0681,ON
2012-12-13,373018.1,42532.15,-0.0852,ON
2012-12-14,368859.68,42374.1,-0.0954,ON
2012-12-17,381864.53,42872.09,-0.0635,ON
2012-12-18,394613.22,43349.19,-0.0323,ON
2012-12-19,385818.25,43027.14,-0.0539,ON
2012-12-20,392476.41,43274.65,-0.0375,ON
2012-12-21,381788.82,42881.85,-0.0637,ON
2012-12-24,378259.9,42749.72,-0.0724,ON
2012-12-26,373476.47,42569.52,-0.0841,ON
2012-12-27,371974.61,42512.46,-0.0878,ON
2012-12-28,359913.65,42052.98,-0.1174,ON
2012-12-31,378265.37,42767.73,-0.0724,ON
2013-01-02,407350.56,43863.88,-0.001,ON
2013-01-03,404589.15,43764.77,-0.0078,ON
2013-01-04,409919.57,43956.97,0.0,ON
2013-01-07,406559.07,43836.85,-0.0082,ON
2013-01-08,403049.79,43710.72,-0.0168,ON
2013-01-09,406123.46,43821.83,-0.0093,ON
2013-01-10,415808.79,44170.19,0.0,ON
2013-01-11,415724.33,44167.2,-0.0002,ON
2013-01-14,414876.43,44137.17,-0.0022,ON
2013-01-15,415723.18,44167.2,-0.0002,ON
2013-01-16,415553.4,44161.19,-0.0006,ON
2013-01-17,423607.05,44446.48,0.0,ON
2013-01-18,426441.02,44545.59,0.0,ON
2013-01-22,433341.08,44785.85,0.0,ON
2013-01-23,435432.72,44857.91,0.0,ON
2013-01-24,435782.89,44869.93,0.0,ON
2013-01-25,443132.58,45122.18,0.0,ON
2013-01-28,441540.2,45068.13,-0.0036,ON
2013-01-29,446747.64,45245.31,0.0,ON
2013-01-30,441499.41,45068.13,-0.0117,ON
2013-01-31,438234.18,44957.03,-0.0191,ON
2013-02-01,451758.6,45419.51,0.0,ON
2013-02-04,436524.56,44908.97,-0.0337,ON
2013-02-05,449748.11,45362.44,-0.0045,ON
2013-02-06,450731.2,45395.49,-0.0023,ON
2013-02-07,448941.92,45335.42,-0.0062,ON
2013-02-08,456435.97,45587.68,0.0,ON
2013-02-11,456165.38,45578.67,-0.0006,ON
2013-02-12,458419.79,45653.75,0.0,ON
2013-02-13,459595.53,45692.78,0.0,ON
2013-02-14,460864.9,45734.85,0.0,ON
2013-02-15,459229.85,45680.77,-0.0035,ON
2013-02-19,469555.36,46023.13,0.0,ON
2013-02-20,451998.46,45449.52,-0.0374,ON
2013-02-21,443755.32,45173.24,-0.0549,ON
2013-02-22,456765.91,45614.72,-0.0272,ON
2013-02-25,430692.8,44746.79,-0.0828,ON
2013-02-26,439538.21,45053.12,-0.0639,ON
2013-02-27,456149.95,45620.7,-0.0285,ON
2013-02-28,453448.06,45530.62,-0.0343,ON
2013-03-01,457933.99,45680.77,-0.0247,ON
2013-03-04,465249.68,45924.02,-0.0092,ON
2013-03-05,477754.07,46335.45,0.0,ON
2013-03-06,479705.28,46398.53,0.0,ON
2013-03-07,482313.01,46482.61,0.0,ON
2013-03-08,488483.05,46680.82,0.0,ON
2013-03-11,494045.1,46857.99,0.0,ON
2013-03-12,490720.27,46752.88,-0.0067,ON
2013-03-13,492800.79,46818.95,-0.0025,ON
2013-03-14,500671.79,47068.21,0.0,ON
2013-03-15,498689.04,47006.08,-0.004,ON
2013-03-18,490432.36,46746.66,-0.0205,ON
2013-03-19,487014.96,46638.08,-0.0273,ON
2013-03-20,497221.13,46963.87,-0.0069,ON
2013-03-21,484477.77,46562.66,-0.0323,ON
2013-03-22,496153.18,46936.69,-0.009,ON
2013-03-25,489935.75,46740.63,-0.0214,ON
2013-03-26,501698.64,47114.7,0.0,ON
2013-03-27,501698.64,47114.7,0.0,ON
2013-03-28,506323.4,47259.47,0.0,ON
2013-04-01,500312.06,47072.44,-0.0119,ON
2013-04-02,507718.9,47304.74,0.0,ON
2013-04-03,492275.05,46825.1,-0.0304,ON
2013-04-04,498268.77,47015.14,-0.0186,ON
2013-04-05,491555.48,46803.99,-0.0318,ON
2013-04-08,501534.65,47120.71,-0.0122,ON
2013-04-09,506735.55,47283.59,-0.0019,ON
2013-04-10,525356.36,47862.76,0.0,ON
2013-04-11,530522.04,48019.64,0.0,ON
2013-04-12,526622.71,47901.99,-0.0073,ON
2013-04-15,490011.2,46791.92,-0.0764,ON
2013-04-16,511712.67,47482.69,-0.0355,ON
2013-04-17,489281.99,46788.89,-0.0777,ON
2013-04-18,480103.04,46496.31,-0.095,ON
2013-04-19,492623.61,46900.5,-0.0714,ON
2013-04-22,499182.29,47108.64,-0.0591,ON
2013-04-23,514621.9,47594.33,-0.03,ON
2013-04-24,515599.38,47624.46,-0.0281,ON
2013-04-25,521870.06,47817.53,-0.0163,ON
2013-04-26,519104.8,47733.07,-0.0215,ON
2013-04-29,529536.54,48052.81,-0.0019,ON
2013-04-30,533325.84,48167.43,0.0,ON
2013-05-01,519298.78,47745.15,-0.0263,ON
2013-05-02,533766.93,48188.56,0.0,ON
2013-05-03,550006.01,48677.24,0.0,ON
2013-05-06,554197.25,48800.89,0.0,ON
2013-05-07,562624.16,49048.24,0.0,ON
2013-05-08,570306.49,49271.48,0.0,ON
2013-05-09,565488.18,49132.72,-0.0084,ON
2013-05-10,571007.99,49292.59,0.0,ON
2013-05-13,572371.17,49331.81,0.0,ON
2013-05-14,590114.79,49841.58,0.0,ON
2013-05-15,599650.75,50110.05,0.0,ON
2013-05-16,591203.62,49874.75,-0.0141,ON
2013-05-17,608368.13,50357.43,0.0,ON
2013-05-20,608258.29,50354.4,-0.0002,ON
2013-05-21,610881.6,50426.79,0.0,ON
2013-05-22,597288.5,50052.76,-0.0223,ON
2013-05-23,592104.83,49907.96,-0.0307,ON
2013-05-24,590601.47,49865.73,-0.0332,ON
2013-05-28,601212.6,50164.37,-0.0158,ON
2013-05-29,589499.41,49838.59,-0.035,ON
2013-05-30,596028.34,50022.58,-0.0243,ON
2013-05-31,570365.56,49304.65,-0.0663,ON
2013-06-03,579787.13,49576.13,-0.0509,ON
2013-06-04,571427.14,49337.85,-0.0646,ON
2013-06-05,547424.85,48647.05,-0.1039,ON
2013-06-06,562291.54,49087.43,-0.0795,ON
2013-06-07,583751.03,49711.89,-0.0444,ON
2013-06-10,583751.03,49711.89,-0.0444,ON
2013-06-11,565685.42,49199.08,-0.074,ON
2013-06-12,551638.35,48791.84,-0.097,ON
2013-06-13,576807.03,49533.89,-0.0558,ON
2013-06-14,565953.85,49223.21,-0.0735,ON
2013-06-17,579063.63,49603.28,-0.0521,ON
2013-06-18,592797.86,49995.44,-0.0296,ON
2013-06-19,568225.63,49304.65,-0.0698,ON
2013-06-20,525987.14,48082.98,-0.139,ON
2013-06-21,531051.79,48237.31,-0.1307,ON
2013-06-24,510921.57,47627.81,-0.1636,ON
2013-06-25,525657.07,48085.69,-0.1395,ON
2013-06-26,541270.64,48561.78,-0.114,ON
2013-06-27,550802.48,48846.84,-0.0983,ON
2013-06-28,544032.47,48646.71,-0.1094,ON
2013-07-01,553595.84,48931.76,-0.0938,ON
2013-07-02,552051.95,48886.28,-0.0963,ON
2013-07-03,552771.02,48907.5,-0.0951,ON
2013-07-05,570662.33,49435.16,-0.0658,ON
2013-07-08,580428.87,49717.17,-0.0499,ON
2013-07-09,592961.79,50075.01,-0.0293,ON
2013-07-10,593607.75,50093.2,-0.0283,ON
2013-07-11,617863.74,50775.5,0.0,ON
2013-07-12,618638.6,50796.73,0.0,ON
2013-07-15,625729.06,50990.79,0.0,ON
2013-07-16,618696.41,50799.76,-0.0112,ON
2013-07-17,623460.94,50930.16,-0.0036,ON
2013-07-18,633706.37,51209.15,0.0,ON
2013-07-19,637083.36,51300.11,0.0,ON
2013-07-22,640811.91,51400.19,0.0,ON
2013-07-23,636728.8,51291.02,-0.0064,ON
2013-07-24,629726.85,51103.01,-0.0173,ON
2013-07-25,634323.05,51227.33,-0.0101,ON
2013-07-26,636350.75,51281.92,-0.007,ON
2013-07-29,630481.19,51124.25,-0.0161,ON
2013-07-30,630481.19,51124.25,-0.0161,ON
2013-07-31,631826.45,51160.61,-0.014,ON
2013-08-01,653734.89,51751.94,0.0,ON
2013-08-02,657067.22,51839.87,0.0,ON
2013-08-05,654185.19,51764.08,-0.0044,ON
2013-08-06,643032.89,51469.93,-0.0214,ON
2013-08-07,636781.73,51303.14,-0.0309,ON
2013-08-08,643783.04,51491.16,-0.0202,ON
2013-08-09,638210.07,51342.58,-0.0287,ON
2013-08-12,635947.85,51281.92,-0.0321,ON
2013-08-13,641588.63,51433.54,-0.0236,ON
2013-08-14,631715.77,51169.72,-0.0386,ON
2013-08-15,605210.15,50454.06,-0.0789,ON
2013-08-16,599208.63,50287.28,-0.0881,ON
2013-08-19,587717.32,49965.82,-0.1055,ON
2013-08-20,596385.42,50211.47,-0.0924,ON
2013-08-21,585364.57,49902.17,-0.1091,ON
2013-08-22,601370.37,50357.0,-0.0848,ON
2013-08-23,607455.32,50526.85,-0.0755,ON
2013-08-26,600674.05,50338.83,-0.0858,ON
2013-08-27,571689.26,49529.15,-0.1299,ON
2013-08-28,577779.26,49705.02,-0.1207,ON
2013-08-29,580529.05,49783.88,-0.1165,ON
2013-08-30,575012.64,49626.19,-0.1249,ON
2013-09-03,582812.99,49850.59,-0.113,ON
2013-09-04,597278.01,50263.01,-0.091,ON
2013-09-05,599548.44,50326.7,-0.0875,ON
2013-09-06,600415.96,50350.97,-0.0862,ON
2013-09-09,617663.96,50833.11,-0.06,ON
2013-09-10,631371.35,51209.15,-0.0391,ON
2013-09-11,637315.57,51369.85,-0.0301,ON
2013-09-12,632236.32,51233.38,-0.0378,ON
2013-09-13,636503.15,51348.64,-0.0313,ON
2013-09-16,647554.28,51645.81,-0.0145,ON
2013-09-17,656223.17,51876.28,-0.0013,ON
2013-09-18,679009.32,52476.71,0.0,ON
2013-09-19,675595.51,52388.77,-0.005,ON
2013-09-20,661425.41,52022.5,-0.0259,ON
2013-09-23,652243.28,51781.77,-0.0394,ON
2013-09-24,647636.23,51659.85,-0.0462,ON
2013-09-25,642021.66,51510.56,-0.0545,ON
2013-09-26,649427.95,51708.64,-0.0436,ON
2013-09-27,640472.05,51470.94,-0.0568,ON
2013-09-30,630234.0,51196.68,-0.0718,ON
2013-10-01,645200.8,51601.96,-0.0498,ON
2013-10-02,643371.82,51553.2,-0.0525,ON
2013-10-03,625575.06,51077.85,-0.0787,ON
2013-10-04,639794.72,51464.86,-0.0578,ON
2013-10-07,623201.5,51019.94,-0.0822,ON
2013-10-08,601426.55,50425.72,-0.1143,ON
2013-10-09,602735.4,50462.3,-0.1123,ON
2013-10-10,641716.37,51550.16,-0.0549,ON
2013-10-11,654120.51,51882.3,-0.0367,ON
2013-10-14,661958.8,52089.54,-0.0251,ON
2013-10-15,647552.5,51711.66,-0.0463,ON
2013-10-16,674684.1,52433.88,-0.0064,ON
2013-10-17,688210.72,52784.29,0.0,ON
2013-10-18,702156.03,53140.82,0.0,ON
2013-10-21,702276.85,53143.86,0.0,ON
2013-10-22,714478.58,53451.65,0.0,ON
2013-10-23,704214.05,53195.68,-0.0144,ON
2013-10-24,711233.37,53372.42,-0.0045,ON
2013-10-25,720978.38,53616.18,0.0,ON
2013-10-28,724420.35,53701.5,0.0,ON
2013-10-29,736012.71,53987.95,0.0,ON
2013-10-30,725045.24,53719.79,-0.0149,ON
2013-10-31,718876.51,53567.44,-0.0233,ON
2013-11-01,724028.75,53695.41,-0.0163,ON
2013-11-04,731671.57,53884.35,-0.0059,ON
2013-11-05,724720.08,53713.7,-0.0153,ON
2013-11-06,735820.91,53987.95,-0.0003,ON
2013-11-07,707911.38,53305.37,-0.0382,ON
2013-11-08,736563.5,54024.53,0.0,ON
2013-11-11,736937.01,54033.66,0.0,ON
2013-11-12,732449.36,53923.98,-0.0061,ON
2013-11-13,750081.12,54356.68,0.0,ON
2013-11-14,761308.58,54627.88,0.0,ON
2013-11-15,771245.36,54865.56,0.0,ON
2013-11-18,763149.22,54673.57,-0.0105,ON
2013-11-19,758173.7,54554.75,-0.0169,ON
2013-11-20,751058.93,54384.11,-0.0262,ON
2013-11-21,769239.67,54822.93,-0.0026,ON
2013-11-22,780782.58,55097.14,0.0,ON
2013-11-25,778451.02,55042.3,-0.003,ON
2013-11-26,779096.61,55057.52,-0.0022,ON
2013-11-27,784789.31,55191.62,0.0,ON
2013-11-29,783229.64,55155.05,-0.002,ON
2013-12-02,777126.6,55011.79,-0.0098,ON
2013-12-03,767054.63,54774.13,-0.0226,ON
2013-12-04,766798.3,54768.03,-0.0229,ON
2013-12-05,756687.47,54527.31,-0.0358,ON
2013-12-06,782060.27,55136.77,-0.0035,ON
2013-12-09,788025.06,55276.95,0.0,ON
2013-12-10,779553.89,55078.88,-0.0107,ON
2013-12-11,753287.63,54460.27,-0.0441,ON
2013-12-12,745827.75,54280.49,-0.0535,ON
2013-12-13,745576.48,54274.4,-0.0539,ON
2013-12-16,759515.8,54612.63,-0.0362,ON
2013-12-17,752269.07,54438.94,-0.0454,ON
2013-12-18,790798.01,55368.34,0.0,ON
2013-12-19,788056.09,55304.35,-0.0035,ON
2013-12-20,801808.32,55626.05,0.0,ON
2013-12-23,814659.54,55923.24,0.0,ON
2013-12-24,820015.25,56045.79,0.0,ON
2013-12-26,832522.97,56330.75,0.0,ON
2013-12-27,832386.82,56327.67,-0.0002,ON
2013-12-30,831979.18,56318.48,-0.0007,ON
2013-12-31,843792.16,56585.03,0.0,ON
2014-01-02,819532.52,56042.74,-0.0288,ON
2014-01-03,819128.63,56033.54,-0.0292,ON
2014-01-06,812007.95,55871.17,-0.0377,ON
2014-01-07,826969.11,56214.31,-0.0199,ON
2014-01-08,827510.44,56226.57,-0.0193,ON
2014-01-09,829133.11,56263.33,-0.0174,ON
2014-01-10,835905.82,56416.52,-0.0093,ON
2014-01-13,802539.82,55665.88,-0.0489,ON
2014-01-14,828777.07,56272.5,-0.0178,ON
2014-01-15,842179.29,56575.83,-0.0019,ON
2014-01-16,838895.79,56502.31,-0.0058,ON
2014-01-17,828251.27,56263.33,-0.0184,ON
2014-01-21,835557.46,56428.76,-0.0098,ON
2014-01-22,837190.55,56465.53,-0.0078,ON
2014-01-23,816613.38,56002.91,-0.0322,ON
2014-01-24,764343.98,54808.04,-0.0942,ON
2014-01-27,753063.77,54538.42,-0.1075,ON
2014-01-28,766516.88,54863.19,-0.0916,ON
2014-01-29,744429.66,54336.22,-0.1178,ON
2014-01-30,768102.68,54912.19,-0.0897,ON
2014-01-31,754603.41,54590.5,-0.1057,ON
2014-02-03,703656.03,53361.93,-0.1661,ON
2014-02-04,718442.29,53735.71,-0.1486,ON
2014-02-05,715738.12,53668.29,-0.1518,ON
2014-02-06,744053.91,54376.02,-0.1182,ON
2014-02-07,771723.23,55050.06,-0.0854,ON
2014-02-10,775975.55,55151.17,-0.0804,ON
2014-02-11,801451.97,55754.73,-0.0502,ON
2014-02-12,802642.05,55782.33,-0.0488,ON
2014-02-13,815073.17,56070.31,-0.034,ON
2014-02-14,828568.15,56379.76,-0.018,ON
2014-02-18,831538.8,56447.14,-0.0145,ON
2014-02-19,815021.08,56073.38,-0.0341,ON
2014-02-20,829449.76,56404.28,-0.017,ON
2014-02-21,826611.19,56339.94,-0.0204,ON
2014-02-24,840366.36,56652.44,-0.0041,ON
2014-02-25,839412.35,56631.0,-0.0052,ON
2014-02-26,839547.62,56634.05,-0.005,ON
2014-02-27,852764.73,56931.25,0.0,ON
2014-02-28,859234.53,57075.22,0.0,ON
2014-03-03,841108.38,56673.87,-0.0211,ON
2014-03-04,876575.56,57470.47,0.0,ON
2014-03-05,878957.7,57522.53,0.0,ON
2014-03-06,884997.76,57654.29,0.0,ON
2014-03-07,886126.13,57678.79,0.0,ON
2014-03-10,884714.27,57648.16,-0.0016,ON
2014-03-11,871595.84,57363.23,-0.0164,ON
2014-03-12,872293.88,57378.54,-0.0156,ON
2014-03-13,842950.46,56735.15,-0.0487,ON
2014-03-14,835849.42,56575.83,-0.0567,ON
2014-03-17,858526.63,57087.48,-0.0311,ON
2014-03-18,876911.04,57494.97,-0.0104,ON
2014-03-19,862892.49,57188.59,-0.0262,ON
2014-03-20,878008.2,57522.53,-0.0092,ON
2014-03-21,867793.03,57299.45,-0.0207,ON
2014-03-24,857026.83,57062.48,-0.0328,ON
2014-03-25,869228.43,57333.29,-0.0191,ON
2014-03-26,850474.32,56920.95,-0.0402,ON
2014-03-27,845093.33,56800.91,-0.0463,ON
2014-03-28,857592.65,57080.94,-0.0322,ON
2014-03-31,878675.31,57548.69,-0.0084,ON
2014-04-01,896154.92,57930.3,0.0,ON
2014-04-02,905151.18,58124.15,0.0,ON
2014-04-03,901556.88,58047.22,-0.004,ON
2014-04-04,869581.72,57360.97,-0.0393,ON
2014-04-07,840750.51,56727.03,-0.0711,ON
2014-04-08,851150.69,56960.94,-0.0597,ON
2014-04-09,878601.81,57573.3,-0.0293,ON
2014-04-10,823235.65,56363.95,-0.0905,ON
2014-04-11,800987.97,55856.21,-0.1151,ON
2014-04-14,819918.42,56296.24,-0.0942,ON
2014-04-15,836860.14,56683.99,-0.0754,ON
2014-04-16,863164.41,57277.89,-0.0464,ON
2014-04-17,866781.96,57357.9,-0.0424,ON
2014-04-21,875850.18,57557.93,-0.0324,ON
2014-04-22,887790.84,57819.5,-0.0192,ON
2014-04-23,881553.52,57684.09,-0.0261,ON
2014-04-24,886915.0,57801.03,-0.0201,ON
2014-04-25,865099.88,57327.13,-0.0442,ON
2014-04-28,873319.95,57508.7,-0.0352,ON
2014-04-29,885515.84,57776.4,-0.0217,ON
2014-04-30,893440.88,57948.76,-0.0129,ON
2014-05-01,893725.48,57954.91,-0.0126,ON
2014-05-02,889882.06,57871.84,-0.0169,ON
2014-05-05,894990.94,57982.59,-0.0112,ON
2014-05-06,871622.02,57477.93,-0.037,ON
2014-05-07,887021.38,57816.43,-0.02,ON
2014-05-08,884188.85,57754.88,-0.0232,ON
2014-05-09,888146.52,57841.05,-0.0188,ON
2014-05-12,914087.19,58404.19,0.0,ON
2014-05-13,916544.22,58456.52,0.0,ON
2014-05-14,903517.3,58179.57,-0.0142,ON
2014-05-15,879716.01,57668.7,-0.0402,ON
2014-05-16,888871.26,57868.75,-0.0302,ON
2014-05-19,898655.55,58081.08,-0.0195,ON
2014-05-20,881656.62,57714.86,-0.0381,ON
2014-05-21,903939.27,58201.08,-0.0138,ON
2014-05-22,910536.16,58342.66,-0.0066,ON
2014-05-23,921485.55,58576.52,0.0,ON
2014-05-27,938477.97,58936.58,0.0,ON
2014-05-28,936420.44,58893.51,-0.0022,ON
2014-05-29,950951.05,59198.13,0.0,ON
2014-05-30,955549.11,59293.54,0.0,ON
2014-06-02,958821.93,59361.24,0.0,ON
