Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1995-09-21,34.417808532714844,34.68532835245452,34.27943621215984,34.65765388834352,508500
1995-09-22,34.42701721191406,34.463916480094035,34.1133734323843,34.14104788351928,449900
1995-09-25,34.371673583984375,34.46392176858981,34.251750943997315,34.46392176858981,130000
1995-09-26,34.36244583129883,34.556167002428296,34.27942247224334,34.47314364337281,466600
1995-09-27,34.334781646728516,34.35323128759188,34.00268811118789,34.21485898111662,654400
1995-09-28,34.59306716918945,34.59306716918945,34.33477226765951,34.36244672139486,456200
1995-09-29,34.52849197387695,34.77756204689183,34.48236788628161,34.56539124395323,606600
1995-10-02,34.35322570800781,34.611520638143205,34.270202337607145,34.528497267742544,293100
1995-10-03,34.39011764526367,34.44546654705326,34.21484612292998,34.35321837740395,839700
1995-10-04,34.35322570800781,34.40857462160825,34.30710161334078,34.40857462160825,248800
1995-10-05,34.45470428466797,34.45470428466797,34.29788233745529,34.39013054169804,268800
1995-10-06,34.482364654541016,34.58383763774057,34.473139837886514,34.473139837886514,75300
1995-10-09,34.1963996887207,34.371671227454364,34.131825963924086,34.35322159179819,358200
1995-10-10,34.177947998046875,34.177947998046875,33.80895530710979,33.8458545762035,360800
1995-10-11,34.28865051269531,34.29787533123518,34.16872787167701,34.29787533123518,228100
1995-10-12,34.50081253051758,34.51926216288684,34.31631620682497,34.31631620682497,199800
1995-10-13,34.611515045166016,34.74988730680714,34.611515045166016,34.65763913237972,488100
1995-10-16,34.44546127319336,34.574608690928955,34.44546127319336,34.51003498206116,443600
1995-10-17,34.67610549926758,34.713004786843285,34.417810486237656,34.48238423949513,146000
1995-10-18,34.7775764465332,34.888274302596436,34.66687859046996,34.84215019590342,228100
1995-10-19,34.9435920715332,34.9435920715332,34.71297174371157,34.7590958092759,500600
1995-10-20,34.7314453125,34.943616160358566,34.7314453125,34.91594170194223,748400
1995-10-23,34.65763854980469,34.72221227081843,34.56539037692791,34.56539037692791,533000
1995-10-24,34.69453048706055,34.74065456375167,34.61150714901653,34.703755302398775,172200
1995-10-25,34.40855026245117,34.768317946160444,34.40855026245117,34.722193884146435,302700
1995-10-26,34.09492111206055,34.49158821374307,33.818176622514606,34.46391376478848,606800
1995-10-27,34.35322570800781,34.35322570800781,33.901209580270866,34.05803150213879,905800
1995-10-30,34.574623107910156,34.5930727467084,34.43625081692333,34.43625081692333,488700
1995-10-31,34.42701721191406,34.74066099144383,34.42701721191406,34.66686245508389,508200
1995-11-01,34.703758239746094,34.703758239746094,34.38088967558046,34.408564123937516,415700
1995-11-02,34.92516326904297,34.92516326904297,34.648418710651185,34.648418710651185,326000
1995-11-03,34.971282958984375,34.98050777643597,34.86980996701687,34.971282958984375,615000
1995-11-06,34.851356506347656,34.962054303615034,34.842131689908705,34.962054303615034,311200
1995-11-07,34.72222137451172,34.83291921098731,34.611523538036124,34.83291921098731,358200
1995-11-08,35.03585433959961,35.05430397326975,34.768334651382546,34.768334651382546,357200
1995-11-09,35.165000915527344,35.174225732136875,34.99895421655581,35.174225732136875,503700
1995-11-10,35.14656066894531,35.19268476431138,34.962064287481034,34.971289106554245,795600
1995-11-13,35.10966491699219,35.22036275698271,35.017416717000096,35.08199045699456,818500
1995-11-14,34.879032135009766,35.11887737053218,34.879032135009766,35.045078836525285,341800
1995-11-15,35.22956085205078,35.2387856650521,34.89746758400317,34.91591721000581,584700
1995-11-16,35.42329788208008,35.460197150707245,35.22035190463066,35.22957672178745,577700
1995-11-17,35.53397750854492,35.54320232098224,35.432504571734434,35.47862863392102,267000
1995-11-20,35.34951400756836,35.59858417411438,35.340289186585174,35.589359353131194,448800
1995-11-21,35.63547134399414,35.63547134399414,35.37717644427065,35.38640126211792,119200
1995-11-22,35.52477264404297,35.64469527306726,35.52477264404297,35.60779600259825,351600
1995-11-24,35.61702346801758,35.61702346801758,35.53400010329026,35.561674558199364,62400
1995-11-27,35.62623596191406,35.80150744903896,35.62623596191406,35.69080966769692,273000
1995-11-28,36.00446701049805,36.00446701049805,35.51555162449846,35.59857499193235,479000
1995-11-29,36.041351318359375,36.069025762678564,35.92142872630954,36.069025762678564,549200
1995-11-30,35.958351135253906,36.13362272878131,35.92145185240604,36.04137452166162,286200
1995-12-01,36.00446701049805,36.05981592212064,35.92144364306416,36.00446701049805,465200
1995-12-04,36.44725799560547,36.44725799560547,36.04136598046838,36.08749007309759,631700
1995-12-05,36.687095642089844,36.72399490851387,36.382676694091614,36.41035114390964,567700
1995-12-06,36.77012634277344,36.91772343797775,36.60407961066859,36.77935116122371,272800
1995-12-07,36.57639694213867,36.77011808609451,36.54872249300212,36.723994004200264,289700
1995-12-08,36.69632339477539,36.742447481495816,36.46570296117323,36.73322266415173,296900
1995-12-11,36.8531379699707,36.926936494065764,36.696316106268696,36.77011463036376,186500
1995-12-12,36.742454528808594,36.81625308171606,36.68710561412799,36.68710561412799,299400
1995-12-13,36.97307205200195,37.01919614388319,36.788575684476996,36.788575684476996,390700
1995-12-14,36.70555114746094,37.074543870732725,36.61330296664299,37.009970144160164,395000
1995-12-15,36.71898651123047,36.75611389900725,36.58904065401176,36.75611389900725,416700
1995-12-18,36.013572692871094,36.394128486790606,36.00429084423891,36.394128486790606,862300
1995-12-19,36.394134521484375,36.44054377234065,35.98573311394923,36.032142364805495,1022600
1995-12-20,36.0413932800293,36.54261275907168,36.0413932800293,36.505485390253725,1349800
1995-12-21,36.227054595947266,36.338436777641185,36.087826868829865,36.25490014137075,857600
1995-12-22,36.357017517089844,36.45911789816924,36.31989010578825,36.42199048686764,332800
1995-12-26,36.53335189819336,36.55191559326358,36.43125157530715,36.505506355588025,432200
1995-12-27,36.514774322509766,36.62615645059063,36.44980141446259,36.62615645059063,151800
1995-12-28,36.47765350341797,36.62616303422069,36.38483504666627,36.440526120717294,256200
1995-12-29,36.52408218383789,36.551927735693425,36.38485442456024,36.514800333219384,339200
1996-01-02,36.91390609741211,36.91390609741211,36.440531892994706,36.477659281576464,514400
1996-01-03,37.01600646972656,37.12738863563346,36.830369526548395,37.034570164044375,610300
1996-01-04,36.66329574584961,37.20164287325702,36.36627664107311,37.062415167893036,1129700
1996-01-05,36.589054107666016,36.68187261123696,36.33844414802447,36.42198080123832,302400
1996-01-08,36.72828674316406,36.774696001116006,36.67259563362174,36.719004891573675,179900
1996-01-09,36.09709930419922,36.86749252668534,36.01356268971277,36.83964698852319,415500
1996-01-10,35.62374496459961,36.12496493022972,35.428826089076786,36.05071012050674,787700
1996-01-11,35.83721923828125,35.83721923828125,35.512354521021514,35.67942780418366,513200
1996-01-12,35.78153610229492,35.93932757148792,35.44738946165092,35.93004572035892,390400
1996-01-15,35.707275390625,35.911476081707335,35.558765797110574,35.79081203697687,154200
1996-01-16,36.14352035522461,36.17136590249366,35.577327560753965,35.88362858071349,454600
1996-01-17,36.03213119506836,36.31058661388651,35.911467180247165,36.059976736950176,407600
1996-01-18,36.15278244018555,36.1806279722319,35.865045275706535,36.17134612821645,425600
1996-01-19,36.394134521484375,36.48695302319691,36.115679016346775,36.15280641703179,169800
1996-01-22,36.40339660644531,36.486933212630426,36.30129630999684,36.3662692259186,288200
1996-01-23,36.4869384765625,36.4869384765625,36.31058339361803,36.384838165384124,362200
1996-01-24,36.783958435058594,36.85821320858382,36.5240667277203,36.54263042110161,1506500
1996-01-25,36.65402603149414,36.83038118332964,36.60761678101112,36.81181748313643,298400
1996-01-26,36.969600677490234,36.98816437353718,36.5797630605044,36.62617230062176,726300
1996-01-29,37.11811447143555,37.11811447143555,36.91391379167271,36.9417593389131,254800
1996-01-30,37.43369674682617,37.50795153829025,37.14595942990289,37.19236867456793,272100
1996-01-31,37.82353210449219,37.832813952861386,37.40584892787816,37.424412624616565,498000
1996-02-01,37.96276092529297,37.96276092529297,37.75856025527917,37.78640580119014,373900
1996-02-02,37.80497741699219,38.0277418309396,37.721440761761905,37.94420517570932,496200
1996-02-05,38.11125564575195,38.16694671586265,37.684290774903296,37.73998184501399,295300
1996-02-06,38.473262786865234,38.510390181593216,38.07414329353949,38.12983438563146,301600
1996-02-07,38.696006774902344,38.696006774902344,38.42683330489223,38.46396068006604,585100
1996-02-08,39.113712310791016,39.15083970738408,38.56608321104335,38.64033800422948,1526600
1996-02-09,39.10442352294922,39.42928818549449,38.91878657292335,39.09514167544793,804600
1996-02-12,39.40143585205078,39.5777909241801,39.14154416680757,39.178671550413746,626500
1996-02-13,39.317901611328125,39.614920698099255,39.20651945378895,39.23436499317375,1045900
1996-02-14,38.97447204589844,39.420000661807734,38.95590835356889,39.29005481550085,431400
1996-02-15,38.733158111572266,39.15084134066902,38.68674886389485,38.89094955367548,889500
1996-02-16,38.57535934448242,38.75171445216894,38.454695323433754,38.6588959744392,606100
1996-02-20,38.1948127746582,38.38973162478404,37.94420282449641,38.27834942471213,492300
1996-02-21,38.66819763183594,38.696043189420074,38.26907797313,38.26907797313,434000
1996-02-22,39.280757904052734,39.401421857916795,38.853793144226074,38.88163867204086,721400
1996-02-23,39.16938781738281,39.568507171920125,38.80739584466293,39.50353425373964,1430400
1996-02-26,38.61247253417969,39.14153766265282,38.593908845461335,39.05800106342022,1408400
1996-02-27,38.491825103759766,38.71458946413841,38.315469985126676,38.7053076157893,601000
1996-02-28,38.31546401977539,39.0487299251926,38.31546401977539,38.798120058784185,865900
1996-02-29,37.94418716430664,38.58463455039694,37.94418716430664,38.09269670311019,914300
1996-03-01,38.547515869140625,38.547515869140625,37.78640431092499,38.399006296805865,1452600
1996-03-04,38.7702751159668,39.00232129214567,38.5011015515993,38.63104741025947,652600
1996-03-05,39.13227081298828,39.13227081298828,38.65889656928278,38.67746026511437,402000
1996-03-06,38.7888298034668,39.18794913382072,38.7888298034668,39.076566995117304,624700
1996-03-07,38.983741760253906,39.00230544680641,38.75169567834763,38.86307779766264,534200
1996-03-08,37.7214241027832,38.538226593197805,36.83036684051274,38.129825347990504,2289900
1996-03-11,38.15766525268555,38.21335632335354,37.46152686933565,37.57290901067163,1511400
1996-03-12,37.860660552978516,38.046297525535415,37.36872257570275,37.90706979611774,1385300
1996-03-13,38.120548248291016,38.27833965813298,37.89778390498471,38.11126640065325,1019300
1996-03-14,38.28761291503906,38.50109536280777,38.15766707726681,38.17623076837713,725600
1996-03-15,38.26188659667969,38.38308652985631,38.03813287389209,38.22459430954842,869200
1996-03-18,38.998409271240234,38.998409271240234,38.53225568205495,38.61616332810831,917600
1996-03-19,38.914493560791016,39.343354773966965,38.78397058286791,39.343354773966965,858300
1996-03-20,38.86787033081055,39.10094702984395,38.56953215604779,39.10094702984395,744300
1996-03-21,38.774654388427734,38.93314660400919,38.64413138736066,38.914500460999605,650800
1996-03-22,38.87723159790039,38.97978544624018,38.74670851819521,38.79332390380421,344500
1996-03-25,38.8026123046875,39.268765744196,38.70005854799563,39.23147346903532,802400
1996-03-26,38.989097595214844,39.0916514148101,38.70008228544639,38.737374583481035,969400
1996-03-27,38.63481521606445,39.07299965504974,38.59752292338486,39.04503043554004,809600
1996-03-28,38.78396987915039,38.802616018515366,38.48563164931077,38.49495471899326,1001300
1996-03-29,38.59750747680664,38.895845698849584,38.41104608802979,38.895845698849584,457700
1996-04-01,39.04503631591797,39.05435939049197,38.66279025838391,38.783990227845926,773400
1996-04-02,39.119606018066406,39.119606018066406,38.96111381065289,39.091636804993435,638800
1996-04-03,39.119606018066406,39.147575231139385,38.88652924245829,38.979759952701535,288000
1996-04-04,39.09164047241211,39.21284040709881,39.082317400513126,39.11960968810904,934900
1996-04-08,38.42039489746094,38.42039489746094,37.94491803753119,38.11273339985934,2217200
1996-04-09,38.271217346191406,38.56955570309229,38.19663275696618,38.56955570309229,1180900
1996-04-10,37.59062576293945,38.37376379966736,37.441456613086515,38.205948506082805,939500
1996-04-11,37.54399490356445,37.87030228415168,37.06851843470878,37.68384092381612,1276000
1996-04-12,38.019500732421875,38.075439183720185,37.693193099848365,37.80507000244499,411300
1996-04-15,38.33646774291992,38.38308309766569,38.094067898241924,38.21526782058092,484200
1996-04-16,38.44834899902344,38.57887200726454,38.32714906279955,38.41105671095455,429700
1996-04-17,38.35512161254883,38.52293692344477,38.094075573377374,38.41106004951414,525300
1996-04-18,38.41105651855469,38.53225645417148,38.24324122308527,38.448348806436776,818600
1996-04-19,38.504310607910156,38.70009523811987,38.439049064506925,38.5975413842005,885100
1996-04-22,38.8026123046875,38.95178140533022,38.54156637856274,38.85855071742852,828900
1996-04-23,38.9238395690918,38.951808795129466,38.65347038406098,38.73737806217399,225400
1996-04-24,38.78396987915039,39.11960038771996,38.700062252007996,39.11960038771996,699000
1996-04-25,38.96110534667969,39.11959751966211,38.634797931715866,38.86787465669002,475500
1996-04-26,39.04503631591797,39.268790105694,38.92383634645595,39.06368246506597,563300
1996-04-29,39.04503631591797,39.11962091250998,38.87722097358594,38.87722097358594,219900
1996-04-30,39.017059326171875,39.1196131260734,38.858567089960424,39.04502854432683,184400
1996-05-01,39.10097122192383,39.25946347532695,38.9518020422503,39.007740484627874,561900
1996-05-02,38.42972183227539,39.007752582785116,38.2432602998529,38.79332182049925,1299600
1996-05-03,38.37376022338867,38.774652276256916,38.03812966749897,38.65345235329675,1329300
1996-05-06,38.33646774291992,38.522929161902994,38.00083718875039,38.522929161902994,647500
1996-05-07,38.17798614501953,38.33647839519422,38.04746311546391,38.33647839519422,582100
1996-05-08,38.6534538269043,38.6534538269043,37.63723904949654,37.9915157608864,1694700
1996-05-09,38.62550354003906,38.8212881343767,38.48565740122647,38.52294970490983,593400
1996-05-10,39.007747650146484,39.138270706337224,38.82128614130257,39.007747650146484,925100
1996-05-13,39.595096588134766,39.76291192568749,39.063681352551136,39.100973649785075,867500
1996-05-14,39.83750534057617,39.94005918067595,39.71630534773099,39.75359765322181,632300
1996-05-15,39.7908821105957,40.16380509195086,39.762912886994066,39.84682055779898,466100
1996-05-16,39.87478256225586,39.94004407217771,39.54847501264656,39.56712115833852,514400
1996-05-17,40.08921813964844,40.1544796575502,39.97734125181687,39.97734125181687,427700
1996-05-20,40.359596252441406,40.42485778484314,39.968027058031026,40.3689193284988,788500
1996-05-21,40.30364990234375,40.49943446120315,40.27568067964955,40.42484986735195,352700
1996-05-22,40.685874938964844,40.685874938964844,40.21039839866072,40.35024443992664,1218100
1996-05-23,40.518089294433594,40.83507388624462,40.294335464919925,40.74184312394726,967900
1996-05-24,40.67656326293945,40.7697939832304,40.53671718250303,40.55536332656122,659100
1996-05-28,40.26634216308594,40.797757190475586,40.16378838587039,40.797757190475586,456400
1996-05-29,39.9959716796875,40.38754063319493,39.86544869518502,40.350248351908505,649600
1996-05-30,40.20109176635742,40.40619937741027,39.82816883717043,39.94004571592653,895800
1996-05-31,39.902748107910156,40.359578635313795,39.902748107910156,40.19176333953287,923500
1996-06-03,40.014617919921875,40.0425871309563,39.80018730199126,39.91206414612897,503100
1996-06-04,40.29431915283203,40.33161144265418,40.12650384863236,40.20108842827666,627100
1996-06-05,40.64860153198242,40.69521690071176,40.229063213418385,40.31297087713119,428000
1996-06-06,40.350250244140625,40.87234220663413,40.275665678070126,40.87234220663413,523300
1996-06-07,40.350250244140625,40.35957331489944,39.492527734329876,39.492527734329876,1422800
1996-06-10,40.2197265625,40.415511045071284,40.15446506830958,40.29431112728906,548800
1996-06-11,40.182456970214844,40.59267230819384,40.182456970214844,40.36891848747803,688700
1996-06-12,40.107879638671875,40.41554119796434,40.04261809579165,40.31298734486685,1120600
1996-06-13,40.107879638671875,40.257048879540946,39.87480269981395,40.201110414215044,1502000
1996-06-14,39.94004821777344,40.12650969404689,39.80952518438202,40.12650969404689,1468200
1996-06-17,39.91205978393555,40.10784423977826,39.80950602135127,39.958675130564764,1101000
1996-06-18,39.585777282714844,39.99599259134401,39.57645420751872,39.884115688990605,718000
1996-06-19,39.762916564941406,39.977347299054806,39.63239350939412,39.772239640337645,552100
1996-06-20,39.73493576049805,39.93072028676986,39.49253587082819,39.80019726925532,1234400
1996-06-21,40.076690673828125,40.076690673828125,39.81426145519688,39.926731120324554,573300
1996-06-24,40.151676177978516,40.32038069973473,40.09544133739311,40.17042112484032,416500
1996-06-25,40.104801177978516,40.29225058755074,40.05793882558545,40.26413317611491,454400
1996-06-26,39.8329963684082,40.142287869621725,39.823623898674455,40.05793564201804,838200
1996-06-27,40.11418533325195,40.21728253854769,39.68305156565158,39.83301113699084,1090500
1996-06-28,40.25476837158203,40.489080178168656,40.17041612121085,40.282885788372425,1060800
1996-07-01,40.60154342651367,40.61091589729541,40.30162436149787,40.357859186188335,471300
1996-07-02,40.45157241821289,40.57341450380992,40.385965141352955,40.56404203568707,389400
1996-07-03,40.367252349853516,40.48909453247438,40.2266652160602,40.43285967895706,308300
1996-07-05,39.33625411987305,39.85173993750303,39.21441201752414,39.66429054927394,842900
1996-07-08,39.17692184448242,39.57993802613618,39.06445221239299,39.36437123129812,942000
1996-07-09,39.33625411987305,39.47684116104486,39.21441201752414,39.35499905869595,716300
1996-07-10,39.49560546875,39.49560546875,38.94262950229147,39.32690093661011,1132300
1996-07-11,38.698944091796875,39.40187962264811,38.31467266826486,39.32689983269065,1587400
1996-07-12,38.72706985473633,38.93326432153309,38.43652310606817,38.76455975779029,1312000
1996-07-15,37.583595275878906,38.82076100565846,37.583595275878906,38.82076100565846,1951300
1996-07-16,37.677330017089844,38.08971870384406,36.21522467314308,37.69607495739686,4141000
1996-07-17,38.12723922729492,38.38966860250738,37.7898300305932,38.23970895952883,1340500
1996-07-18,38.652069091796875,38.717676386569565,37.98662367338815,38.2396803817971,1432500
1996-07-19,38.37090301513672,38.61458730394804,38.16470861691175,38.558352468068506,1216000
1996-07-22,38.089725494384766,38.23968504357526,37.79917886782819,38.10847043803358,519800
1996-07-23,37.60235595703125,38.352153682993986,37.536748656009514,38.145959308354236,1479800
1996-07-24,37.677330017089844,37.902269300773966,36.96502228542347,37.15247168849357,2463400
1996-07-25,38.0147705078125,38.12724024304271,37.86481086083888,38.05226041955591,1989800
1996-07-26,38.220943450927734,38.27717828680453,38.02412152535895,38.12721872446641,642300
1996-07-29,37.79918670654297,38.22094802610519,37.752324337702724,38.16471318349689,1297900
1996-07-30,38.16471481323242,38.20220470990554,37.75232594982814,38.052245123213076,1868200
1996-07-31,38.44586944580078,38.54896660911229,38.099088078298436,38.192812772217984,767100
1996-08-01,39.08320617675781,39.22379324933608,38.427133171392576,38.48336800042388,1168600
1996-08-02,39.92671585083008,39.94546078784925,39.439347488331684,39.589306984485034,1098500
1996-08-05,39.69241714477539,39.945473877457545,39.57057501422472,39.93610140587673,710200
1996-08-06,39.81425094604492,39.89860317262553,39.46746957010244,39.68303637136398,640000
1996-08-07,39.91736602783203,40.03920818757888,39.66430923451166,39.96422839696543,917800
1996-08-08,39.85175323486328,39.92673301517347,39.701793674242914,39.92673301517347,925100
1996-08-09,39.72053527832031,40.048571789585345,39.62681056081601,39.99233695908276,648800
1996-08-12,40.01107406616211,40.10479876530983,39.58931291999736,39.73927243863372,764200
1996-08-13,39.69241714477539,39.96421882061919,39.589319957386365,39.93610140587673,805200
1996-08-14,39.8329963684082,39.87048624734317,39.58931215533088,39.7017817921358,533800
1996-08-15,39.75804138183594,39.964235844448005,39.711179003969555,39.72992395511611,632600
1996-08-16,40.095436096191406,40.1141810406029,39.87049676325345,39.87049676325345,475100
1996-08-19,40.11418533325195,40.14230275287807,39.964225761912694,40.104812860043246,436400
1996-08-20,40.086055755615234,40.13291810744551,39.99233105195469,40.12354563707945,645700
1996-08-21,39.94548034667969,40.07669497006156,39.81426572329782,39.98297023907451,266400
1996-08-22,40.320396423339844,40.395376240026664,40.02047715659254,40.03922211076425,584800
1996-08-23,40.104801177978516,40.310995528507966,39.97358659127795,40.245388235157684,757100
1996-08-26,39.907989501953125,40.057949067953885,39.84238219182779,40.01108670357865,784700
1996-08-27,40.057945251464844,40.09543513939321,39.88924075578717,40.02045536353647,389400
1996-08-28,39.992340087890625,40.189162010048044,39.982967615406935,40.1516721201133,227600
1996-08-29,39.598690032958984,39.94547146046656,39.36437825761603,39.94547146046656,680200
1996-08-30,39.186309814453125,39.598698628573175,39.06446766482674,39.589326155524994,1500900
1996-09-03,39.43935012817383,39.495584942995364,38.61457284412456,38.6708076589461,1782000
1996-09-04,39.47685623168945,40.039204611058246,39.28003429891037,39.43936633973153,930200
1996-09-05,38.99885559082031,39.44873424219243,38.99885559082031,39.28940221983147,616600
1996-09-06,39.55185317993164,39.692440335784475,39.07385685003199,39.13946418942998,804900
1996-09-09,40.02043533325195,40.02980780054311,39.63616417431441,39.70177144535252,719200
1996-09-10,40.00172424316406,40.132938896257855,39.814274738744366,39.96423434228013,669900
1996-09-11,40.22665023803711,40.26414012642298,39.833006409985494,39.92673113095016,713500
1996-09-12,40.50783157348633,40.62967373231449,40.28289220334202,40.3391270458781,713300
1996-09-13,41.12641525268555,41.16390514808453,40.86398598489266,40.97645567108961,2008800
1996-09-16,41.2763557434082,41.482550072734945,41.126396231170574,41.18263104825969,1220200
1996-09-17,41.18265914916992,41.37948114328293,40.929602299596056,41.31387381191193,604700
1996-09-18,41.07954406738281,41.23887608863435,40.92021204613127,41.12640642657444,225500
1996-09-19,41.238887786865234,41.267005210356274,40.95771355195479,41.013948398936876,410000
1996-09-20,41.38514709472656,41.469933419300325,41.22499514830945,41.356884986535306,948400
1996-09-23,41.37575149536133,41.45111716293029,41.09313024197771,41.28154441090012,466800
1996-09-24,41.3663330078125,41.75258207484058,41.18733953772631,41.338070880956785,1269800
1996-09-25,41.39459228515625,41.564165034617524,41.300385202122214,41.564165034617524,1353300
1996-09-26,41.37575149536133,41.71489699942167,41.234440868669516,41.45111716293029,773200
1996-09-27,41.41342544555664,41.43226685840721,41.22501131705092,41.43226685840721,407600
1996-09-30,41.37575149536133,41.6395313318527,41.34748937002296,41.46995857982253,578200
1996-10-01,41.601844787597656,41.630106910415314,41.26269931378572,41.422851343085796,561400
1996-10-02,41.88445281982422,41.95981845692692,41.696038727067474,41.7525629548945,609000
1996-10-03,41.846797943115234,41.92216363054093,41.724328701048485,41.9033222086845,342200
1996-10-04,42.41201400756836,42.41201400756836,41.90329593639806,42.01634439665813,754100
1996-10-07,42.459129333496094,42.581598532816145,42.35550154945606,42.39318438001607,235100
1996-10-08,42.28956985473633,42.619294725512844,42.21420416998741,42.47798406660863,386200
1996-10-09,41.9598274230957,42.43086275564056,41.91272388984122,42.35549710243338,528800
1996-10-10,41.87505340576172,42.119991850879785,41.82794985862363,41.95983979061028,1562200
1996-10-11,42.393192291259766,42.393192291259766,42.03520533413357,42.03520533413357,331300
1996-10-14,42.44970703125,42.61927976240014,42.38376208024717,42.39318278753329,201600
1996-10-15,42.393192291259766,42.88306917995877,42.17651597510444,42.88306917995877,776900
1996-10-16,42.60042953491211,42.60042953491211,42.16707708939996,42.5062224815399,590100
1996-10-17,42.713504791259766,42.82655332621678,42.53451127757782,42.7323462137526,792500
1996-10-18,42.939579010009766,42.99610324740776,42.63811641055379,42.732323472883785,695800
1996-10-21,42.883060455322266,43.18452309472699,42.77001196554549,42.977267530136245,879200
1996-10-22,42.58161544799805,42.85481607808476,42.56277402523345,42.84539536670246,848900
1996-10-23,42.72291564941406,42.741757067561544,42.31782515924321,42.487397922570544,735900
1996-10-24,42.355506896972656,42.798280211954356,42.336665479313865,42.72291454131918,379300
1996-10-25,42.393192291259766,42.54392364162869,42.28014377848307,42.34608874426947,568300
1996-10-28,42.11056900024414,42.64754941031437,42.09172758234694,42.430873104496555,975400
1996-10-29,42.44970703125,42.553334811397306,42.02577520337467,42.242451470955395,815900
1996-10-30,42.308406829833984,42.58160740833882,42.26130328181591,42.58160740833882,495400
1996-10-31,42.713504791259766,42.7323462137526,42.3178349189102,42.364938475142296,726300
1996-11-01,42.562767028808594,42.90191258282301,42.36493212230019,42.79828477465194,821300
1996-11-04,42.84539031982422,42.84539031982422,42.525086170555525,42.61929327328161,1608400
1996-11-05,43.0903205871582,43.28815546523654,42.97727208539915,42.98669279387907,764000
1996-11-06,43.91932678222656,43.93816819225755,43.127987560925185,43.16567038098716,1665000
1996-11-07,44.022987365722656,44.192560182453455,43.730945292464064,43.78746956470766,1446300
1996-11-08,44.267879486083984,44.2773001882517,43.86278929287232,44.03236193189116,1355700
1996-11-11,44.22079849243164,44.32442626904365,44.14543283671382,44.164274250643274,655900
1996-11-12,44.088905334472656,44.37152652251415,44.02296039059631,44.34326440371,719900
1996-11-13,44.28673553466797,44.3526804716479,44.02295578674823,44.1360042501424,481900
1996-11-14,44.57878875732422,44.57878875732421,44.10775337315976,44.12659478852633,558800
1996-11-15,44.63529968261719,44.917920828771365,44.446885585181064,44.69182391184802,2250900
1996-11-18,44.64476013183594,44.767229404195895,44.45634586666676,44.7201258379036,1518200
1996-11-19,44.96501159667969,44.97443229887887,44.635287019708436,44.70123193510269,1029300
1996-11-20,45.0403938293457,45.22880794283386,44.8048761874855,44.95560747827603,730000
1996-11-21,44.97446823120117,45.12519958681475,44.84257829503929,45.0969374576372,653000
1996-11-22,45.323020935058594,45.37012446959929,45.04039972781441,45.04039972781441,965100
1996-11-25,45.89768600463867,45.9165274192547,45.26649861500181,45.37012639538995,2058800
1996-11-26,45.74695587158203,46.23683266427608,45.502017475235014,45.991894267929055,2861800
1996-11-27,45.66215133666992,45.93535174697803,45.60562711384755,45.85998611654821,872000
1996-11-29,45.83173370361328,45.95420287897751,45.7375266456408,45.822312997816034,1073400
1996-12-02,45.85054016113281,45.897643654209794,45.45487081928618,45.77517457220964,1350600
1996-12-03,45.068660736083984,46.17088341712952,45.068660736083984,45.860000096834625,1777800
1996-12-04,45.19114303588867,45.257088001753004,44.67300401838317,45.144039488842715,2365100
1996-12-05,45.068660736083984,45.30417840297406,44.93677084262555,45.125184976137604,1697700
1996-12-06,44.80488967895508,45.06866951726684,43.80629457677483,44.16428150019794,3401800
1996-12-09,45.46435546875,45.47377618061671,44.965057739814284,45.03100272288127,1864600
1996-12-10,45.247657775878906,45.624486072992205,45.20055423873975,45.558541120997376,1331600
1996-12-11,44.833133697509766,44.99328567751768,44.201946482184454,44.390360576311416,1847900
1996-12-12,44.088905334472656,45.14402443649423,43.97585685925606,45.08750019888593,2540200
1996-12-13,44.201942443847656,44.362094409223914,43.65554162079924,44.05121118231706,1678300
1996-12-16,43.63669967651367,44.42803878981832,43.44828560191733,44.31499034506052,1831100
1996-12-17,43.98527908325195,44.18311392170736,43.33525032832705,43.50482304700311,2023200
1996-12-18,44.33384323120117,44.475153823735816,44.17369122632858,44.239636169511414,1666800
1996-12-19,45.247657775878906,45.29476131301807,44.550525426219316,44.729518867348126,2269300
1996-12-20,45.34693145751953,45.87708347455943,45.29012945569383,45.51733746299664,1543200
1996-12-23,45.23332977294922,45.56467480058698,45.034522756366556,45.498405795059426,1263700
1996-12-24,45.56468200683594,45.56468200683594,45.31853994737661,45.346940954237304,633000
1996-12-26,45.91496658325195,45.943367593509635,45.668824494352044,45.70669250802895,1384300
1996-12-27,45.97175216674805,46.06642216709143,45.74454416592392,45.91495016654201,410400
1996-12-30,45.574134826660156,46.12322078842715,45.53626682929692,46.12322078842715,694100
1996-12-31,44.74106979370117,45.66883637004114,44.74106979370117,45.61203433475502,1378100
1997-01-02,44.854652404785156,45.062926434524556,44.07835829393831,45.062926434524556,2031900
1997-01-03,45.49840545654297,45.5173394579814,44.88305040979405,45.062923423459125,2123200
1997-01-06,45.100799560546875,45.70668771585229,45.0250635411337,45.49841366246606,1374100
1997-01-07,45.649871826171875,45.72560782256536,44.911445861335416,45.10078585231913,939000
1997-01-08,45.25226593017578,45.914956017019364,45.25226593017578,45.89602201453812,1802200
1997-01-09,45.630950927734375,45.97176300935231,45.40374287332242,45.479478891459735,1415700
